benchmark_label,mode,quantization_type,prompt_id,context_bucket,spec_k,sparsity_budget,quant_bits_effective,trial_index,fp16_dense_draft_bytes_baseline,logical_draft_kv_bytes,effective_compression_ratio,tokens_per_sec,quantization_factor_bits_over_16
spec_fp16,speculative_fp16,none,mt-001,short,3,0.0,16,1,26726400.0,26726400,1.0,39.39391145076365,
spec_fp16,speculative_fp16,none,mt-002,short,3,0.0,16,0,15360000.0,15360000,1.0,39.65414354900859,
spec_fp16,speculative_fp16,none,mt-002,short,3,0.0,16,0,25190400.0,25190400,1.0,39.72369183122424,
spec_fp16,speculative_fp16,none,mt-002,short,3,0.0,16,1,15360000.0,15360000,1.0,38.633819105475446,
spec_fp16,speculative_fp16,none,mt-002,short,3,0.0,16,1,25190400.0,25190400,1.0,38.78154862848323,
spec_fp16,speculative_fp16,none,mt-003,short,3,0.0,16,0,16896000.0,16896000,1.0,38.324736334467765,
spec_fp16,speculative_fp16,none,mt-003,short,3,0.0,16,0,26726400.0,26726400,1.0,40.42701624623863,
spec_fp16,speculative_fp16,none,mt-003,short,3,0.0,16,1,16896000.0,16896000,1.0,38.1588427079325,
spec_fp16,speculative_fp16,none,mt-003,short,3,0.0,16,1,26726400.0,26726400,1.0,40.08788876254904,
spec_fp16,speculative_fp16,none,mt-004,short,3,0.0,16,0,15974400.0,15974400,1.0,37.97728841372893,
spec_fp16,speculative_fp16,none,mt-004,short,3,0.0,16,0,25804800.0,25804800,1.0,38.958370889771054,
spec_fp16,speculative_fp16,none,mt-004,short,3,0.0,16,1,15974400.0,15974400,1.0,38.55240834148078,
spec_fp16,speculative_fp16,none,mt-004,short,3,0.0,16,1,25804800.0,25804800,1.0,39.05639588868905,
spec_fp16,speculative_fp16,none,mt-005,short,3,0.0,16,0,16281600.0,16281600,1.0,38.070233203496045,
spec_fp16,speculative_fp16,none,mt-005,short,3,0.0,16,0,26112000.0,26112000,1.0,39.91315015770151,
spec_fp16,speculative_fp16,none,mt-005,short,3,0.0,16,1,16281600.0,16281600,1.0,38.14610811018248,
spec_fp16,speculative_fp16,none,mt-005,short,3,0.0,16,1,26112000.0,26112000,1.0,40.50249327146667,
spec_fp16,speculative_fp16,none,mt-006,short,3,0.0,16,0,15360000.0,15360000,1.0,37.93032436005467,
spec_fp16,speculative_fp16,none,mt-006,short,3,0.0,16,0,25190400.0,25190400,1.0,40.61680234334511,
spec_fp16,speculative_fp16,none,mt-006,short,3,0.0,16,1,15360000.0,15360000,1.0,37.76327579348664,
spec_fp16,speculative_fp16,none,mt-006,short,3,0.0,16,1,25190400.0,25190400,1.0,40.75071694076455,
spec_fp16,speculative_fp16,none,mt-007,short,3,0.0,16,0,14745600.0,14745600,1.0,38.20926792396764,
spec_fp16,speculative_fp16,none,mt-007,short,3,0.0,16,0,24576000.0,24576000,1.0,40.39643350566025,
spec_fp16,speculative_fp16,none,mt-007,short,3,0.0,16,1,14745600.0,14745600,1.0,38.376913676792334,
spec_fp16,speculative_fp16,none,mt-007,short,3,0.0,16,1,24576000.0,24576000,1.0,39.5243492826349,
spec_fp16,speculative_fp16,none,mt-008,short,3,0.0,16,0,14438400.0,14438400,1.0,38.259472757612265,
