benchmark_label,mode,quantization_type,prompt_id,context_bucket,spec_k,sparsity_budget,quant_bits_effective,trial_index,fp16_dense_draft_bytes_baseline,logical_draft_kv_bytes,effective_compression_ratio,tokens_per_sec,quantization_factor_bits_over_16
spec_quant_memonly,quant_only,none,mt-011,short,3,0.0,16,1,1880064.0,1880064,1.0,125.45362265819078,
spec_quant_memonly,quant_only,memory_only,mt-011,short,3,0.0,4,2,1880064.0,587520,3.2,46.40883826614953,0.25
spec_quant_memonly,quant_only,memory_only,mt-011,short,3,0.0,8,2,1880064.0,940128,1.9997957724905544,71.82022491001898,0.5
spec_quant_memonly,quant_only,none,mt-011,short,3,0.0,16,2,1880064.0,1880064,1.0,126.18776501292118,
spec_quant_memonly,quant_only,memory_only,mt-012,short,3,0.0,4,0,1843200.0,576000,3.2,46.10368733693811,0.25
spec_quant_memonly,quant_only,memory_only,mt-012,short,3,0.0,8,0,1843200.0,921696,1.9997916883657951,70.90106748624645,0.5
spec_quant_memonly,quant_only,none,mt-012,short,3,0.0,16,0,1843200.0,1843200,1.0,126.47768023906724,
spec_quant_memonly,quant_only,memory_only,mt-012,short,3,0.0,4,1,1843200.0,576000,3.2,45.75642313112101,0.25
spec_quant_memonly,quant_only,memory_only,mt-012,short,3,0.0,8,1,1843200.0,921696,1.9997916883657951,71.59739905460769,0.5
spec_quant_memonly,quant_only,none,mt-012,short,3,0.0,16,1,1843200.0,1843200,1.0,126.1883427342298,
spec_quant_memonly,quant_only,memory_only,mt-012,short,3,0.0,4,2,1843200.0,576000,3.2,46.40158937045129,0.25
spec_quant_memonly,quant_only,memory_only,mt-012,short,3,0.0,8,2,1843200.0,921696,1.9997916883657951,68.75437093822426,0.5
spec_quant_memonly,quant_only,none,mt-012,short,3,0.0,16,2,1843200.0,1843200,1.0,125.3546925714166,
spec_quant_memonly,quant_only,memory_only,mt-013,short,3,0.0,4,0,2801664.0,875520,3.2,45.841130085853834,0.25
spec_quant_memonly,quant_only,memory_only,mt-013,short,3,0.0,8,0,2801664.0,1400928,1.9998629479887617,71.70690032156709,0.5
spec_quant_memonly,quant_only,none,mt-013,short,3,0.0,16,0,2801664.0,2801664,1.0,121.95803968126,
spec_quant_memonly,quant_only,memory_only,mt-013,short,3,0.0,4,1,2801664.0,875520,3.2,45.48408562364245,0.25
spec_quant_memonly,quant_only,memory_only,mt-013,short,3,0.0,8,1,2801664.0,1400928,1.9998629479887617,71.55641110985124,0.5
spec_quant_memonly,quant_only,none,mt-013,short,3,0.0,16,1,2801664.0,2801664,1.0,125.88707656235066,
spec_quant_memonly,quant_only,memory_only,mt-013,short,3,0.0,4,2,2801664.0,875520,3.2,45.42475546113646,0.25
spec_quant_memonly,quant_only,memory_only,mt-013,short,3,0.0,8,2,2801664.0,1400928,1.9998629479887617,71.27642077157948,0.5
spec_quant_memonly,quant_only,none,mt-013,short,3,0.0,16,2,2801664.0,2801664,1.0,126.165335485741,
spec_quant_memonly,quant_only,memory_only,mt-014,short,3,0.0,4,0,2396160.0,748800,3.2,45.956512380670354,0.25
spec_quant_memonly,quant_only,memory_only,mt-014,short,3,0.0,8,0,2396160.0,1198176,1.9998397564297732,71.86791039195704,0.5
spec_quant_memonly,quant_only,none,mt-014,short,3,0.0,16,0,2396160.0,2396160,1.0,122.25428761129204,
spec_quant_memonly,quant_only,memory_only,mt-014,short,3,0.0,4,1,2396160.0,748800,3.2,46.06570405784137,0.25
spec_quant_memonly,quant_only,memory_only,mt-014,short,3,0.0,8,1,2396160.0,1198176,1.9998397564297732,71.14342429648975,0.5
spec_quant_memonly,quant_only,none,mt-014,short,3,0.0,16,1,2396160.0,2396160,1.0,122.23289646469186,
spec_quant_memonly,quant_only,memory_only,mt-014,short,3,0.0,4,2,2396160.0,748800,3.2,46.00205220897925,0.25
spec_quant_memonly,quant_only,memory_only,mt-014,short,3,0.0,8,2,2396160.0,1198176,1.9998397564297732,71.02154189900911,0.5
spec_quant_memonly,quant_only,none,mt-014,short,3,0.0,16,2,2396160.0,2396160,1.0,125.94647001140288,
spec_quant_memonly,quant_only,memory_only,mt-015,short,3,0.0,4,0,2580480.0,806400,3.2,45.25601240648484,0.25
spec_quant_memonly,quant_only,memory_only,mt-015,short,3,0.0,8,0,2580480.0,1290336,1.9998512015475038,71.81047701711186,0.5
spec_quant_memonly,quant_only,none,mt-015,short,3,0.0,16,0,2580480.0,2580480,1.0,125.83470732688912,
spec_quant_memonly,quant_only,memory_only,mt-015,short,3,0.0,4,1,2580480.0,806400,3.2,45.626906733303535,0.25
spec_quant_memonly,quant_only,memory_only,mt-015,short,3,0.0,8,1,2580480.0,1290336,1.9998512015475038,70.40891068408837,0.5
spec_quant_memonly,quant_only,none,mt-015,short,3,0.0,16,1,2580480.0,2580480,1.0,122.32216053205607,
spec_quant_memonly,quant_only,memory_only,mt-015,short,3,0.0,4,2,2580480.0,806400,3.2,45.99242913438885,0.25
spec_quant_memonly,quant_only,memory_only,mt-015,short,3,0.0,8,2,2580480.0,1290336,1.9998512015475038,71.02305593707325,0.5
spec_quant_memonly,quant_only,none,mt-015,short,3,0.0,16,2,2580480.0,2580480,1.0,126.57614344337568,
spec_quant_memonly,quant_only,memory_only,mt-001,short,7,0.0,4,0,2027520.0,633600,3.2,54.80998127994994,0.25
spec_quant_memonly,quant_only,memory_only,mt-001,short,7,0.0,8,0,2027520.0,1013856,1.99981062399394,87.01417738009172,0.5
spec_quant_memonly,quant_only,none,mt-001,short,7,0.0,16,0,2027520.0,2027520,1.0,145.50853110446982,
spec_quant_memonly,quant_only,memory_only,mt-001,short,7,0.0,4,1,2027520.0,633600,3.2,54.88225377769612,0.25
spec_quant_memonly,quant_only,memory_only,mt-001,short,7,0.0,8,1,2027520.0,1013856,1.99981062399394,87.10319665809149,0.5
spec_quant_memonly,quant_only,none,mt-001,short,7,0.0,16,1,2027520.0,2027520,1.0,145.64600374672366,
spec_quant_memonly,quant_only,memory_only,mt-001,short,7,0.0,4,2,2027520.0,633600,3.2,55.73516337730205,0.25
spec_quant_memonly,quant_only,memory_only,mt-001,short,7,0.0,8,2,2027520.0,1013856,1.99981062399394,86.61179033891682,0.5
spec_quant_memonly,quant_only,none,mt-001,short,7,0.0,16,2,2027520.0,2027520,1.0,145.18542578940188,
spec_quant_memonly,quant_only,memory_only,mt-002,short,7,0.0,4,0,1843200.0,576000,3.2,55.19159943973665,0.25
spec_quant_memonly,quant_only,memory_only,mt-002,short,7,0.0,8,0,1843200.0,921696,1.9997916883657951,87.37187791259245,0.5
spec_quant_memonly,quant_only,none,mt-002,short,7,0.0,16,0,1843200.0,1843200,1.0,153.2421161550882,
spec_quant_memonly,quant_only,memory_only,mt-002,short,7,0.0,4,1,1843200.0,576000,3.2,55.748303767285755,0.25
spec_quant_memonly,quant_only,memory_only,mt-002,short,7,0.0,8,1,1843200.0,921696,1.9997916883657951,83.4332855404883,0.5
spec_quant_memonly,quant_only,none,mt-002,short,7,0.0,16,1,1843200.0,1843200,1.0,153.58430589546646,
spec_quant_memonly,quant_only,memory_only,mt-002,short,7,0.0,4,2,1843200.0,576000,3.2,55.11889591103592,0.25
spec_quant_memonly,quant_only,memory_only,mt-002,short,7,0.0,8,2,1843200.0,921696,1.9997916883657951,86.69302793937366,0.5
spec_quant_memonly,quant_only,none,mt-002,short,7,0.0,16,2,1843200.0,1843200,1.0,153.1096588457006,
spec_quant_memonly,quant_only,memory_only,mt-003,short,7,0.0,4,0,2027520.0,633600,3.2,44.66423042279777,0.25
spec_quant_memonly,quant_only,memory_only,mt-003,short,7,0.0,8,0,2027520.0,1013856,1.99981062399394,78.32109567851903,0.5
spec_quant_memonly,quant_only,none,mt-003,short,7,0.0,16,0,2027520.0,2027520,1.0,142.06550250483477,
spec_quant_memonly,quant_only,memory_only,mt-003,short,7,0.0,4,1,2027520.0,633600,3.2,45.43180818973496,0.25
spec_quant_memonly,quant_only,memory_only,mt-003,short,7,0.0,8,1,2027520.0,1013856,1.99981062399394,81.86517982690508,0.5
spec_quant_memonly,quant_only,none,mt-003,short,7,0.0,16,1,2027520.0,2027520,1.0,142.07857825444032,
spec_quant_memonly,quant_only,memory_only,mt-003,short,7,0.0,4,2,2027520.0,633600,3.2,44.67568529509855,0.25
spec_quant_memonly,quant_only,memory_only,mt-003,short,7,0.0,8,2,2027520.0,1013856,1.99981062399394,81.16334342011055,0.5
spec_quant_memonly,quant_only,none,mt-003,short,7,0.0,16,2,2027520.0,2027520,1.0,142.0067682905138,
spec_quant_memonly,quant_only,memory_only,mt-004,short,7,0.0,4,0,1916928.0,599040,3.2,55.81535033243646,0.25
spec_quant_memonly,quant_only,memory_only,mt-004,short,7,0.0,8,0,1916928.0,958560,1.999799699549324,86.55124787268241,0.5
spec_quant_memonly,quant_only,none,mt-004,short,7,0.0,16,0,1916928.0,1916928,1.0,151.80099595370316,
spec_quant_memonly,quant_only,memory_only,mt-004,short,7,0.0,4,1,1916928.0,599040,3.2,55.95816454298576,0.25
spec_quant_memonly,quant_only,memory_only,mt-004,short,7,0.0,8,1,1916928.0,958560,1.999799699549324,86.43879936867519,0.5
spec_quant_memonly,quant_only,none,mt-004,short,7,0.0,16,1,1916928.0,1916928,1.0,153.58495236082524,
spec_quant_memonly,quant_only,memory_only,mt-004,short,7,0.0,4,2,1916928.0,599040,3.2,55.869027063780194,0.25
spec_quant_memonly,quant_only,memory_only,mt-004,short,7,0.0,8,2,1916928.0,958560,1.999799699549324,86.64178720671912,0.5
spec_quant_memonly,quant_only,none,mt-004,short,7,0.0,16,2,1916928.0,1916928,1.0,152.92411334451532,
spec_quant_memonly,quant_only,memory_only,mt-005,short,7,0.0,4,0,1953792.0,610560,3.2,54.625844358810454,0.25
spec_quant_memonly,quant_only,memory_only,mt-005,short,7,0.0,8,0,1953792.0,976992,1.999803478431758,72.61889727520975,0.5
spec_quant_memonly,quant_only,none,mt-005,short,7,0.0,16,0,1953792.0,1953792,1.0,153.94278032473903,
spec_quant_memonly,quant_only,memory_only,mt-005,short,7,0.0,4,1,1953792.0,610560,3.2,55.1980351983078,0.25
spec_quant_memonly,quant_only,memory_only,mt-005,short,7,0.0,8,1,1953792.0,976992,1.999803478431758,72.56059444569313,0.5
spec_quant_memonly,quant_only,none,mt-005,short,7,0.0,16,1,1953792.0,1953792,1.0,154.09280827788166,
spec_quant_memonly,quant_only,memory_only,mt-005,short,7,0.0,4,2,1953792.0,610560,3.2,55.20288883332597,0.25
spec_quant_memonly,quant_only,memory_only,mt-005,short,7,0.0,8,2,1953792.0,976992,1.999803478431758,75.28289093099592,0.5
spec_quant_memonly,quant_only,none,mt-005,short,7,0.0,16,2,1953792.0,1953792,1.0,154.3963116990558,
spec_quant_memonly,quant_only,memory_only,mt-006,short,7,0.0,4,0,1843200.0,576000,3.2,54.8456782299854,0.25
spec_quant_memonly,quant_only,memory_only,mt-006,short,7,0.0,8,0,1843200.0,921696,1.9997916883657951,86.65620406750357,0.5
spec_quant_memonly,quant_only,none,mt-006,short,7,0.0,16,0,1843200.0,1843200,1.0,153.6534067287508,
spec_quant_memonly,quant_only,memory_only,mt-006,short,7,0.0,4,1,1843200.0,576000,3.2,54.37482677155582,0.25
spec_quant_memonly,quant_only,memory_only,mt-006,short,7,0.0,8,1,1843200.0,921696,1.9997916883657951,86.9879487356103,0.5
spec_quant_memonly,quant_only,none,mt-006,short,7,0.0,16,1,1843200.0,1843200,1.0,154.27454161289674,
spec_quant_memonly,quant_only,memory_only,mt-006,short,7,0.0,4,2,1843200.0,576000,3.2,55.555592496168515,0.25
spec_quant_memonly,quant_only,memory_only,mt-006,short,7,0.0,8,2,1843200.0,921696,1.9997916883657951,87.15931612524157,0.5
spec_quant_memonly,quant_only,none,mt-006,short,7,0.0,16,2,1843200.0,1843200,1.0,153.57147870412453,
spec_quant_memonly,quant_only,memory_only,mt-007,short,7,0.0,4,0,1769472.0,552960,3.2,45.460682840492495,0.25
spec_quant_memonly,quant_only,memory_only,mt-007,short,7,0.0,8,0,1769472.0,884832,1.9997830096560703,82.26100437280837,0.5
spec_quant_memonly,quant_only,none,mt-007,short,7,0.0,16,0,1769472.0,1769472,1.0,154.186250167887,
spec_quant_memonly,quant_only,memory_only,mt-007,short,7,0.0,4,1,1769472.0,552960,3.2,45.59890205708368,0.25
spec_quant_memonly,quant_only,memory_only,mt-007,short,7,0.0,8,1,1769472.0,884832,1.9997830096560703,81.71410513928771,0.5
spec_quant_memonly,quant_only,none,mt-007,short,7,0.0,16,1,1769472.0,1769472,1.0,154.9218717379888,
spec_quant_memonly,quant_only,memory_only,mt-007,short,7,0.0,4,2,1769472.0,552960,3.2,45.279563161526,0.25
spec_quant_memonly,quant_only,memory_only,mt-007,short,7,0.0,8,2,1769472.0,884832,1.9997830096560703,81.65600126160352,0.5
spec_quant_memonly,quant_only,none,mt-007,short,7,0.0,16,2,1769472.0,1769472,1.0,154.2994901996837,
spec_quant_memonly,quant_only,memory_only,mt-008,short,7,0.0,4,0,1732608.0,541440,3.2,54.58357037678921,0.25
spec_quant_memonly,quant_only,memory_only,mt-008,short,7,0.0,8,0,1732608.0,866400,1.9997783933518005,82.21383756972709,0.5
spec_quant_memonly,quant_only,none,mt-008,short,7,0.0,16,0,1732608.0,1732608,1.0,153.57997538322186,
spec_quant_memonly,quant_only,memory_only,mt-008,short,7,0.0,4,1,1732608.0,541440,3.2,54.98823950196238,0.25
spec_quant_memonly,quant_only,memory_only,mt-008,short,7,0.0,8,1,1732608.0,866400,1.9997783933518005,81.97330966961901,0.5
spec_quant_memonly,quant_only,none,mt-008,short,7,0.0,16,1,1732608.0,1732608,1.0,153.87662363700483,
spec_quant_memonly,quant_only,memory_only,mt-008,short,7,0.0,4,2,1732608.0,541440,3.2,55.018969492050424,0.25
spec_quant_memonly,quant_only,memory_only,mt-008,short,7,0.0,8,2,1732608.0,866400,1.9997783933518005,81.79116789183931,0.5
spec_quant_memonly,quant_only,none,mt-008,short,7,0.0,16,2,1732608.0,1732608,1.0,154.35622845577015,
spec_quant_memonly,quant_only,memory_only,mt-009,short,7,0.0,4,0,1658880.0,518400,3.2,34.59003574001237,0.25
spec_quant_memonly,quant_only,memory_only,mt-009,short,7,0.0,8,0,1658880.0,829536,1.999768545307256,80.4579728157857,0.5
spec_quant_memonly,quant_only,none,mt-009,short,7,0.0,16,0,1658880.0,1658880,1.0,119.13936389340648,
spec_quant_memonly,quant_only,memory_only,mt-009,short,7,0.0,4,1,1658880.0,518400,3.2,33.191521003974614,0.25
spec_quant_memonly,quant_only,memory_only,mt-009,short,7,0.0,8,1,1658880.0,829536,1.999768545307256,79.85975708292361,0.5
spec_quant_memonly,quant_only,none,mt-009,short,7,0.0,16,1,1658880.0,1658880,1.0,120.07425707178017,
spec_quant_memonly,quant_only,memory_only,mt-009,short,7,0.0,4,2,1658880.0,518400,3.2,34.88247190445898,0.25
spec_quant_memonly,quant_only,memory_only,mt-009,short,7,0.0,8,2,1658880.0,829536,1.999768545307256,79.95739670039906,0.5
spec_quant_memonly,quant_only,none,mt-009,short,7,0.0,16,2,1658880.0,1658880,1.0,119.82936747374836,
spec_quant_memonly,quant_only,memory_only,mt-010,short,7,0.0,4,0,1732608.0,541440,3.2,37.18665301621694,0.25
spec_quant_memonly,quant_only,memory_only,mt-010,short,7,0.0,8,0,1732608.0,866400,1.9997783933518005,68.52975601828106,0.5
spec_quant_memonly,quant_only,none,mt-010,short,7,0.0,16,0,1732608.0,1732608,1.0,154.51582468803122,
spec_quant_memonly,quant_only,memory_only,mt-010,short,7,0.0,4,1,1732608.0,541440,3.2,37.560775447463705,0.25
spec_quant_memonly,quant_only,memory_only,mt-010,short,7,0.0,8,1,1732608.0,866400,1.9997783933518005,68.75447050440638,0.5
spec_quant_memonly,quant_only,none,mt-010,short,7,0.0,16,1,1732608.0,1732608,1.0,153.94570120554,
spec_quant_memonly,quant_only,memory_only,mt-010,short,7,0.0,4,2,1732608.0,541440,3.2,37.64788907021803,0.25
spec_quant_memonly,quant_only,memory_only,mt-010,short,7,0.0,8,2,1732608.0,866400,1.9997783933518005,68.63034939310091,0.5
spec_quant_memonly,quant_only,none,mt-010,short,7,0.0,16,2,1732608.0,1732608,1.0,154.4370373765642,
spec_quant_memonly,quant_only,memory_only,mt-011,short,7,0.0,4,0,1880064.0,587520,3.2,44.316500614451115,0.25
spec_quant_memonly,quant_only,memory_only,mt-011,short,7,0.0,8,0,1880064.0,940128,1.9997957724905544,87.14045606171895,0.5
spec_quant_memonly,quant_only,none,mt-011,short,7,0.0,16,0,1880064.0,1880064,1.0,153.0248518099049,
spec_quant_memonly,quant_only,memory_only,mt-011,short,7,0.0,4,1,1880064.0,587520,3.2,44.91284531141907,0.25
spec_quant_memonly,quant_only,memory_only,mt-011,short,7,0.0,8,1,1880064.0,940128,1.9997957724905544,83.15912017401736,0.5
spec_quant_memonly,quant_only,none,mt-011,short,7,0.0,16,1,1880064.0,1880064,1.0,150.92995989996743,
spec_quant_memonly,quant_only,memory_only,mt-011,short,7,0.0,4,2,1880064.0,587520,3.2,44.71534853308257,0.25
spec_quant_memonly,quant_only,memory_only,mt-011,short,7,0.0,8,2,1880064.0,940128,1.9997957724905544,86.88688709343865,0.5
spec_quant_memonly,quant_only,none,mt-011,short,7,0.0,16,2,1880064.0,1880064,1.0,152.5504271892004,
spec_quant_memonly,quant_only,memory_only,mt-012,short,7,0.0,4,0,1843200.0,576000,3.2,51.86122816994168,0.25
spec_quant_memonly,quant_only,memory_only,mt-012,short,7,0.0,8,0,1843200.0,921696,1.9997916883657951,86.24919653126979,0.5
spec_quant_memonly,quant_only,none,mt-012,short,7,0.0,16,0,1843200.0,1843200,1.0,154.30027215808505,
spec_quant_memonly,quant_only,memory_only,mt-012,short,7,0.0,4,1,1843200.0,576000,3.2,52.047932183410595,0.25
spec_quant_memonly,quant_only,memory_only,mt-012,short,7,0.0,8,1,1843200.0,921696,1.9997916883657951,82.91776762026612,0.5
spec_quant_memonly,quant_only,none,mt-012,short,7,0.0,16,1,1843200.0,1843200,1.0,154.29744791778432,
spec_quant_memonly,quant_only,memory_only,mt-012,short,7,0.0,4,2,1843200.0,576000,3.2,52.15635426662927,0.25
spec_quant_memonly,quant_only,memory_only,mt-012,short,7,0.0,8,2,1843200.0,921696,1.9997916883657951,86.54024739340045,0.5
spec_quant_memonly,quant_only,none,mt-012,short,7,0.0,16,2,1843200.0,1843200,1.0,151.77132095239364,
spec_quant_memonly,quant_only,memory_only,mt-013,short,7,0.0,4,0,2801664.0,875520,3.2,52.550344930067986,0.25
spec_quant_memonly,quant_only,memory_only,mt-013,short,7,0.0,8,0,2801664.0,1400928,1.9998629479887617,86.25617596884264,0.5
spec_quant_memonly,quant_only,none,mt-013,short,7,0.0,16,0,2801664.0,2801664,1.0,153.79711327088728,
spec_quant_memonly,quant_only,memory_only,mt-013,short,7,0.0,4,1,2801664.0,875520,3.2,54.679928458491545,0.25
spec_quant_memonly,quant_only,memory_only,mt-013,short,7,0.0,8,1,2801664.0,1400928,1.9998629479887617,87.00803356881481,0.5
spec_quant_memonly,quant_only,none,mt-013,short,7,0.0,16,1,2801664.0,2801664,1.0,147.80589128997883,
spec_quant_memonly,quant_only,memory_only,mt-013,short,7,0.0,4,2,2801664.0,875520,3.2,54.59500664856855,0.25
spec_quant_memonly,quant_only,memory_only,mt-013,short,7,0.0,8,2,2801664.0,1400928,1.9998629479887617,86.92223068274257,0.5
spec_quant_memonly,quant_only,none,mt-013,short,7,0.0,16,2,2801664.0,2801664,1.0,152.44659080211716,
spec_quant_memonly,quant_only,memory_only,mt-014,short,7,0.0,4,0,2396160.0,748800,3.2,54.70266409674899,0.25
spec_quant_memonly,quant_only,memory_only,mt-014,short,7,0.0,8,0,2396160.0,1198176,1.9998397564297732,86.62578543211205,0.5
spec_quant_memonly,quant_only,none,mt-014,short,7,0.0,16,0,2396160.0,2396160,1.0,152.29148113580942,
spec_quant_memonly,quant_only,memory_only,mt-014,short,7,0.0,4,1,2396160.0,748800,3.2,55.20019843220487,0.25
spec_quant_memonly,quant_only,memory_only,mt-014,short,7,0.0,8,1,2396160.0,1198176,1.9998397564297732,87.1264125614151,0.5
spec_quant_memonly,quant_only,none,mt-014,short,7,0.0,16,1,2396160.0,2396160,1.0,152.6420480590027,
spec_quant_memonly,quant_only,memory_only,mt-014,short,7,0.0,4,2,2396160.0,748800,3.2,54.70400013413548,0.25
spec_quant_memonly,quant_only,memory_only,mt-014,short,7,0.0,8,2,2396160.0,1198176,1.9998397564297732,86.81044500114892,0.5
spec_quant_memonly,quant_only,none,mt-014,short,7,0.0,16,2,2396160.0,2396160,1.0,153.45440099169957,
spec_quant_memonly,quant_only,memory_only,mt-015,short,7,0.0,4,0,2580480.0,806400,3.2,41.45124320638182,0.25
spec_quant_memonly,quant_only,memory_only,mt-015,short,7,0.0,8,0,2580480.0,1290336,1.9998512015475038,87.00917718681967,0.5
spec_quant_memonly,quant_only,none,mt-015,short,7,0.0,16,0,2580480.0,2580480,1.0,153.36944915521764,
spec_quant_memonly,quant_only,memory_only,mt-015,short,7,0.0,4,1,2580480.0,806400,3.2,41.907259517530825,0.25
spec_quant_memonly,quant_only,memory_only,mt-015,short,7,0.0,8,1,2580480.0,1290336,1.9998512015475038,87.03190271873821,0.5
spec_quant_memonly,quant_only,none,mt-015,short,7,0.0,16,1,2580480.0,2580480,1.0,147.71061699151525,
spec_quant_memonly,quant_only,memory_only,mt-015,short,7,0.0,4,2,2580480.0,806400,3.2,42.23565992271143,0.25
spec_quant_memonly,quant_only,memory_only,mt-015,short,7,0.0,8,2,2580480.0,1290336,1.9998512015475038,86.56902092295594,0.5
spec_quant_memonly,quant_only,none,mt-015,short,7,0.0,16,2,2580480.0,2580480,1.0,152.69408577918222,
spec_sparse,sparse_only,none,mt-long-01,medium,1,0.1,16,0,8552448.0,1733936,4.932389661440792,67.04597817073424,
spec_sparse,sparse_only,none,mt-long-01,medium,1,0.4,16,0,8552448.0,3614408,2.366209902147184,65.34055291992767,
spec_sparse,sparse_only,none,mt-long-01,medium,1,1.0,16,0,8552448.0,7375352,1.1595986198353652,65.72278842986483,
spec_sparse,sparse_only,none,mt-long-01,medium,1,0.1,16,1,8552448.0,1733936,4.932389661440792,65.7484761840376,
spec_sparse,sparse_only,none,mt-long-01,medium,1,0.4,16,1,8552448.0,3614408,2.366209902147184,66.08188807683797,
spec_sparse,sparse_only,none,mt-long-01,medium,1,1.0,16,1,8552448.0,7375352,1.1595986198353652,65.43732040356697,
spec_sparse,sparse_only,none,mt-long-01,medium,1,0.1,16,2,8552448.0,1733936,4.932389661440792,66.99661214044139,
spec_sparse,sparse_only,none,mt-long-01,medium,1,0.4,16,2,8552448.0,3614408,2.366209902147184,64.00470908246592,
spec_sparse,sparse_only,none,mt-long-01,medium,1,1.0,16,2,8552448.0,7375352,1.1595986198353652,65.18244089578842,
spec_sparse,sparse_only,none,mt-long-02,medium,1,0.1,16,0,9068544.0,1844608,4.916244535424329,66.09728864873371,
spec_sparse,sparse_only,none,mt-long-02,medium,1,0.4,16,0,9068544.0,3835696,2.3642499301300206,65.61569219619513,
spec_sparse,sparse_only,none,mt-long-02,medium,1,1.0,16,0,9068544.0,7891616,1.1491365013198818,65.31632005942336,
spec_sparse,sparse_only,none,mt-long-02,medium,1,0.1,16,1,9068544.0,1844608,4.916244535424329,65.83395897881881,
spec_sparse,sparse_only,none,mt-long-02,medium,1,0.4,16,1,9068544.0,3835696,2.3642499301300206,65.26484656253601,
spec_sparse,sparse_only,none,mt-long-02,medium,1,1.0,16,1,9068544.0,7891616,1.1491365013198818,64.68552084920927,
spec_sparse,sparse_only,none,mt-long-02,medium,1,0.1,16,2,9068544.0,1844608,4.916244535424329,67.8387952644023,
spec_sparse,sparse_only,none,mt-long-02,medium,1,0.4,16,2,9068544.0,3835696,2.3642499301300206,64.95992858500571,
spec_sparse,sparse_only,none,mt-long-02,medium,1,1.0,16,2,9068544.0,7891616,1.1491365013198818,61.96427491169095,
spec_sparse,sparse_only,none,mt-long-01,medium,3,0.1,16,0,8552448.0,1733936,4.932389661440792,61.64516433889855,
spec_sparse,sparse_only,none,mt-long-01,medium,3,0.4,16,0,8552448.0,3614408,2.366209902147184,62.016316217593854,
spec_sparse,sparse_only,none,mt-long-01,medium,3,1.0,16,0,8552448.0,7375352,1.1595986198353652,62.02153535007782,
spec_sparse,sparse_only,none,mt-long-01,medium,3,0.1,16,1,8552448.0,1733936,4.932389661440792,61.105166098265144,
spec_sparse,sparse_only,none,mt-long-01,medium,3,0.4,16,1,8552448.0,3614408,2.366209902147184,58.08687254832993,
spec_sparse,sparse_only,none,mt-long-01,medium,3,1.0,16,1,8552448.0,7375352,1.1595986198353652,61.226469464784714,
spec_sparse,sparse_only,none,mt-long-01,medium,3,0.1,16,2,8552448.0,1733936,4.932389661440792,61.7455246805059,
spec_sparse,sparse_only,none,mt-long-01,medium,3,0.4,16,2,8552448.0,3614408,2.366209902147184,59.15824283483566,
spec_sparse,sparse_only,none,mt-long-01,medium,3,1.0,16,2,8552448.0,7375352,1.1595986198353652,61.5587104475882,
spec_sparse,sparse_only,none,mt-long-02,medium,3,0.1,16,0,9068544.0,1844608,4.916244535424329,61.89530774650336,
spec_sparse,sparse_only,none,mt-long-02,medium,3,0.4,16,0,9068544.0,3835696,2.3642499301300206,61.060169947019034,
spec_sparse,sparse_only,none,mt-long-02,medium,3,1.0,16,0,9068544.0,7891616,1.1491365013198818,60.79227621363268,
spec_sparse,sparse_only,none,mt-long-02,medium,3,0.1,16,1,9068544.0,1844608,4.916244535424329,62.08617370382814,
spec_sparse,sparse_only,none,mt-long-02,medium,3,0.4,16,1,9068544.0,3835696,2.3642499301300206,62.66359641415575,
spec_sparse,sparse_only,none,mt-long-02,medium,3,1.0,16,1,9068544.0,7891616,1.1491365013198818,57.327430072277224,
spec_sparse,sparse_only,none,mt-long-02,medium,3,0.1,16,2,9068544.0,1844608,4.916244535424329,60.99569684317527,
spec_sparse,sparse_only,none,mt-long-02,medium,3,0.4,16,2,9068544.0,3835696,2.3642499301300206,55.29498685783141,
spec_sparse,sparse_only,none,mt-long-02,medium,3,1.0,16,2,9068544.0,7891616,1.1491365013198818,62.41007902180075,
spec_sparse,sparse_only,none,mt-long-01,medium,7,0.1,16,0,8552448.0,1733936,4.932389661440792,37.65646314863685,
spec_sparse,sparse_only,none,mt-long-01,medium,7,0.4,16,0,8552448.0,3614408,2.366209902147184,36.23010442637951,
spec_sparse,sparse_only,none,mt-long-01,medium,7,1.0,16,0,8552448.0,7375352,1.1595986198353652,43.50943603076731,
spec_sparse,sparse_only,none,mt-long-01,medium,7,0.1,16,1,8552448.0,1733936,4.932389661440792,37.07683021711205,
spec_sparse,sparse_only,none,mt-long-01,medium,7,0.4,16,1,8552448.0,3614408,2.366209902147184,35.15443883833812,
spec_sparse,sparse_only,none,mt-long-01,medium,7,1.0,16,1,8552448.0,7375352,1.1595986198353652,43.761185555608805,
spec_sparse,sparse_only,none,mt-long-01,medium,7,0.1,16,2,8552448.0,1733936,4.932389661440792,37.4223558475836,
spec_sparse,sparse_only,none,mt-long-01,medium,7,0.4,16,2,8552448.0,3614408,2.366209902147184,37.0891542959716,
spec_sparse,sparse_only,none,mt-long-01,medium,7,1.0,16,2,8552448.0,7375352,1.1595986198353652,43.94616283035555,
spec_sparse,sparse_only,none,mt-long-02,medium,7,0.1,16,0,9068544.0,1844608,4.916244535424329,37.32305052810953,
spec_sparse,sparse_only,none,mt-long-02,medium,7,0.4,16,0,9068544.0,3835696,2.3642499301300206,37.53339890441515,
spec_sparse,sparse_only,none,mt-long-02,medium,7,1.0,16,0,9068544.0,7891616,1.1491365013198818,41.33908584626358,
